image_id,box0,box1,box2,box3,idx,action
690,1457.250929,686.9685756,64.42357253,143.4127147,2,0
691,1632.40217,725.1430359,67.60071108,150.8082239,1,0
691,1452.390369,684.4678075,68.0579684,147.6311967,2,0
692,1630.947176,724.6161334,66.60132927,150.599371,1,0
692,1443.545885,686.7211496,68.74391548,142.7735338,2,0
693,1629.538692,724.3799103,65.49529832,150.0296042,1,0
693,1439.310537,687.196615,70.24289342,141.4928904,2,0
694,1627.48369,721.5546552,65.35895433,151.2553905,1,0
694,1435.584266,687.1983951,71.13424183,140.5156771,2,0
695,1617.992862,720.5724087,65.56719909,152.0417727,1,0
695,1427.150175,683.6950355,73.67021727,146.5645922,2,0
696,1613.416999,717.742583,65.76589145,152.9083701,1,0
696,1420.44899,679.0456658,75.93488135,154.2766872,2,0
697,1611.844665,714.6570692,65.61697853,154.61361,1,0
697,1417.814587,678.0783021,74.24574007,155.4180585,2,0
698,1611.422834,715.4721059,63.78202582,151.7567328,1,0
698,1417.786954,676.717039,70.42742938,151.4485922,2,0
699,1608.841483,716.5175645,62.95528556,151.0122974,1,0
699,1412.067547,677.9439124,66.17601478,146.3714397,2,0
699,1857.841185,574.4984307,43.32545536,48.61396778,22,0
700,1606.919201,717.4132491,61.72212612,150.2116177,1,0
700,1409.983894,680.3721138,61.85527005,140.928285,2,0
700,1855.675247,574.8195692,45.92951,49.89550671,22,0
700,1870.299833,573.7558185,42.04517699,56.06244866,24,0
701,1605.425714,715.7873174,61.96444929,152.3361145,1,0
701,1404.91559,679.5951367,60.66449638,141.3938697,2,0
701,1854.258567,573.7979379,46.55467563,50.03507324,22,0
702,1603.378123,713.2458787,63.40728688,157.5574241,1,0
702,1398.017567,676.5239177,62.37864704,148.0400838,2,0
702,1855.046843,573.2357297,46.69067664,50.29814159,22,0
702,1869.645008,573.7676464,42.92878634,56.26149463,24,0
703,1603.174195,713.5552435,62.65120064,155.9313738,1,0
703,1391.956408,675.1147527,62.60817713,150.8236087,2,0
703,1854.477625,573.691673,47.52068156,50.96727493,22,0
704,1599.360364,712.6056554,62.7127707,156.2637717,1,0
704,1389.75091,675.52068,61.8656983,149.6952449,2,0
705,1596.820494,711.7685227,59.51819258,147.9538792,1,0
705,1379.416063,680.2131533,62.39282944,147.8239984,2,0
706,1591.940341,709.401653,60.79778346,148.8750177,1,0
706,1373.498999,681.9703734,63.47650889,146.9502034,2,0
707,1591.107243,708.3535451,61.19051311,148.566497,1,0
707,1370.169449,681.0705319,65.512239,149.319939,2,0
708,1583.568284,705.5821261,61.83353031,150.0823617,1,0
708,1367.43732,684.1920921,64.52867798,143.7606374,2,0
709,1588.843156,707.1403972,60.30500368,149.0686598,1,0
709,1364.781872,683.8502672,65.89658303,143.6410463,2,0
709,1872.35575,575.9158704,39.83897018,51.91901767,24,0
709,1854.238607,572.5330093,48.27865298,51.24411709,22,0
710,1583.470825,706.5564285,60.29195291,148.5543709,1,0
710,1361.782993,683.539553,67.55134682,144.8378676,2,0
710,2229.690771,651.2302616,234.8186383,308.8472871,28,0
711,1581.934079,706.4189216,60.22042669,148.8457894,1,0
711,1358.618092,682.4447417,69.07330165,147.7735621,2,0
712,1580.818789,706.1613871,60.66785956,150.7030655,1,0
712,1357.375024,681.770448,69.2674393,149.5137844,2,0
712,1859.512406,577.9545732,32.69486049,40.67136942,5,0
713,1580.545359,705.7998224,61.39163149,152.8329302,1,0
713,1354.609832,679.3021887,70.57354667,154.2734314,2,0
714,1586.325541,706.4264895,60.64945091,152.734689,1,0
714,1352.903614,678.3481177,69.52334886,155.8510573,2,0
715,1589.590416,706.6993189,60.17603341,151.9958585,1,0
715,1353.131014,678.0752136,68.11955077,157.3217776,2,0
715,1879.786853,577.0789862,39.72520925,50.83545527,24,0
716,1593.697417,708.0645497,58.16825068,148.3292289,1,0
716,1354.247867,677.646528,66.73797371,158.337987,2,0
717,1598.703167,709.3416756,57.17412154,145.4789797,1,0
717,1356.648591,679.5040339,64.88113251,157.1117656,2,0
717,1883.452364,575.577351,41.94173919,53.91799341,24,0
718,1600.567683,709.3671806,57.34627858,145.4230481,1,0
718,1361.113296,680.6827564,63.50972289,154.9797994,2,0
719,1605.264843,711.6095009,56.0066475,142.2498728,1,0
719,1364.362336,683.4422104,60.98116154,149.739979,2,0
719,346.664093,551.49646,25.55862427,80.10870361,35,0
720,1611.458241,708.7372056,57.7235416,148.5283621,1,0
720,1367.53148,683.3503452,61.06052467,148.6571365,2,0
721,1615.042247,706.4641359,59.26418555,153.1562459,1,0
721,1372.416335,684.5678236,61.15810556,146.4804657,2,0
722,1626.280595,712.0092084,58.9215166,151.2640101,1,0
722,1373.993218,684.8917336,63.16577554,146.6314442,2,0
723,1634.326461,713.6237149,59.61939992,152.2333589,1,0
723,1382.528449,683.765682,66.4492014,150.2213462,2,0
724,1640.480627,717.2738986,58.60488088,146.9170908,1,0
724,1389.166744,684.6653615,66.95708542,148.5790741,2,0
725,1643.707943,717.9419927,60.61570499,147.5616868,1,0
725,1395.747863,685.875899,67.64249036,147.6945482,2,0
726,1646.962671,718.4471435,62.18229595,147.4994353,1,0
726,1399.513518,686.1973069,70.55325276,149.5830819,2,0
727,1653.739895,716.3498172,64.54111546,150.5710688,1,0
727,1401.413203,685.4661928,73.74954563,150.2699324,2,0
728,1657.887845,716.9213254,65.0265572,149.828698,1,0
728,1401.671206,683.8061679,77.17161416,152.8089141,2,0
729,1658.828423,714.68642,67.14621391,152.6608271,1,0
729,1402.576872,682.8781804,78.34005699,152.3431314,2,0
730,1658.041835,712.4487243,69.32097798,156.6167113,1,0
730,1402.100546,681.6936509,80.20895001,153.4040449,2,0
731,1659.45251,712.7230882,69.67355927,156.3029311,1,0
731,1402.67786,680.6935765,80.79354044,153.3212475,2,0
732,1660.385972,711.7325186,70.34200851,157.9776744,1,0
732,1402.383123,680.4757607,80.66273773,152.815239,2,0
733,1660.510963,711.4494799,70.3223337,158.0736337,1,0
733,1399.642121,678.8474481,80.46812351,154.6104718,2,0
733,2003.414821,602.4463028,46.95436671,59.601298,25,0
734,1661.522768,713.7854102,68.2143376,154.8250306,1,0
734,1397.687052,676.2189045,81.05613728,159.2161426,2,0
735,1661.766059,716.232608,66.25243666,150.5234521,1,0
735,1397.653287,675.4019225,80.33295763,161.7431448,2,0
736,1662.030262,716.1691046,65.81732193,150.6058424,1,0
736,1396.055993,674.2304841,79.35151829,164.6671285,2,0
737,1659.747628,714.378433,66.46301718,153.1338251,1,0
737,1395.22479,673.4647693,78.30564173,167.8323515,2,0
738,1657.210531,713.6657558,66.33166666,154.1326282,1,0
738,1392.275711,674.476081,75.85745829,167.0798227,2,0
739,1651.278998,714.1370259,66.68929968,155.4565359,1,0
739,1390.768664,675.1235726,72.91350622,165.4943805,2,0
740,1649.682086,717.3770023,64.21261895,150.9020746,1,0
740,1387.518631,675.9497295,70.85208766,162.8613747,2,0
741,1649.076907,716.7982365,65.00747085,152.5719341,1,0
741,1386.484533,675.8069473,69.74912167,162.4724294,2,0
742,1646.448862,714.6864328,66.17712853,154.3881854,1,0
742,1378.971465,677.8372078,68.07352981,157.7460493,2,0
742,144.939621,362.7511597,24.68609619,63.36798096,36,0
743,1644.169207,715.7299266,66.46873987,152.912659,1,0
743,1376.233655,678.0036551,68.09331969,157.0135452,2,0
744,1639.20708,711.0866161,66.83781816,151.9660076,1,0
744,1370.754829,678.5104267,67.93527094,154.9195835,2,0
745,1634.375699,715.1880872,66.46070942,147.4455706,1,0
745,1367.239011,678.9502108,68.2599843,153.9809329,2,0
746,1631.390916,711.8730829,67.19357068,147.0090428,1,0
746,1365.856292,681.6498535,66.72488814,148.8532183,2,0
747,1630.252925,711.3189652,66.62786176,145.0445874,1,0
747,1364.608411,680.9340245,67.78786632,149.6030783,2,0
748,1624.719618,710.4605787,68.59665323,146.7152284,1,0
748,1361.870839,679.6702367,68.90770184,151.4573687,2,0
749,1625.097244,711.3493875,68.63272167,144.8052629,1,0
749,1361.015979,678.5537874,70.23701614,154.0292821,2,0
750,1621.191748,708.1261517,70.40266471,149.0793582,1,0
750,1357.699054,674.9446949,70.5093482,154.704263,2,0
750,144.7759857,364.5105591,23.44136047,61.01690674,37,0
751,1618.900321,706.2424623,71.20449662,151.4133315,1,0
751,1356.436968,674.3878482,69.21014702,152.611892,2,0
752,1618.143334,704.6743099,70.94852349,151.5619097,1,0
752,1354.847402,673.8648534,68.03726871,152.2193398,2,0
753,1617.782802,703.9690215,70.88704056,151.7918185,1,0
753,1354.934873,674.4007098,66.51793058,150.7534526,2,0
754,1612.92044,707.0505752,68.85414917,148.2605859,1,0
754,1354.564543,675.2531473,65.01305042,149.2612642,2,0
755,1610.12132,708.1967931,67.36851841,144.4596309,1,0
755,1352.650808,674.3802682,64.71289913,149.8662838,2,0
756,1609.063799,707.9556866,67.53466095,144.6948888,1,0
756,1352.07327,674.2523449,64.43921795,150.765202,2,0
757,1604.855449,707.4066276,68.3104131,147.4175033,1,0
757,1343.811794,675.8451408,65.81157781,156.6223895,2,0
758,1602.821835,706.6470856,68.82178794,150.0036879,1,0
758,1338.455659,675.1655292,66.3264494,161.7079001,2,0
759,1602.18824,705.5878615,67.550362,149.0541163,1,0
759,1337.019559,675.1912653,62.63564235,153.1573497,2,0
760,1599.12115,703.0419719,67.98369445,150.7556674,1,0
760,1330.599572,672.7637971,63.13113713,155.3351928,2,0
761,1594.341598,703.3286489,67.62824546,151.3980546,1,0
761,1325.568749,673.3523655,62.3422054,153.5508705,2,0
762,1590.544036,702.2136076,66.47218557,148.7228471,1,0
762,1321.586351,672.7034931,62.82842551,154.7183537,2,0
763,1586.566933,699.9660916,68.74849363,153.5053993,1,0
763,1318.76697,670.7822322,64.22363757,158.5581597,2,0
764,1580.586819,699.4608917,67.44551869,152.4215366,1,0
764,1310.143984,670.674071,64.16757671,156.1480933,2,0
765,1575.326447,697.4962701,66.89741567,153.8288538,1,0
765,1304.639081,671.1348683,64.48221223,155.5251559,2,0
766,1570.882089,697.488421,65.85052081,153.0615243,1,0
766,1300.162527,671.149917,64.71958722,156.0862876,2,0
767,1569.348676,698.6282629,62.88269494,147.6672577,1,0
767,1294.92171,670.6738913,65.63407816,156.9390794,2,0
767,2107.73719,447.6941363,16.21836796,35.3867465,10,0
768,1567.42748,697.382174,61.92829784,146.2265376,1,0
768,1292.414384,669.9912547,66.29950366,157.5229905,2,0
769,1566.31476,696.3889167,61.67498111,146.2478575,1,0
769,1291.456528,669.4142672,66.321735,158.0761356,2,0
770,1565.691115,697.1750794,61.44695442,145.8227617,1,0
770,1290.518436,669.3994616,65.91662508,157.1563118,2,0
771,1565.886563,696.9398938,61.3643367,146.3674351,1,0
771,1290.050628,669.2886873,65.5495762,156.8712391,2,0
772,1566.051871,696.5504355,61.18225536,146.8713112,1,0
772,1290.846266,667.9302554,65.46226649,157.3096101,2,0
773,1564.329724,695.4718239,60.5797513,146.2500672,1,0
773,1289.862282,665.4441331,66.98016169,162.7228916,2,0
774,1562.305779,693.1547842,60.47845725,147.0836343,1,0
774,1287.725021,665.7858854,65.23908381,159.9450162,2,0
775,1560.545076,694.1988588,59.35408832,145.2554989,1,0
775,1287.205853,664.9268432,65.77915394,163.0523402,2,0
776,1560.053837,691.885636,59.91064746,148.7522791,1,0
776,1287.57557,664.1446607,65.46389831,164.9878475,2,0
777,1560.008343,691.1930059,59.39476073,148.9685619,1,0
777,1287.222323,663.1172754,64.77050764,166.046057,2,0
778,1559.730461,691.4980717,58.9346324,149.7237993,1,0
778,1286.534347,663.2175617,63.45805371,165.0282301,2,0
779,1559.504466,692.4597033,57.64131472,147.2458944,1,0
779,1281.2805,663.86303,61.27001067,160.3551492,2,0
780,1559.733941,693.274672,56.29194955,145.85516,1,0
780,1279.717596,662.990886,60.89039258,160.9616424,2,0
781,1560.087696,693.2461697,55.3055276,144.216685,1,0
781,1278.621384,661.6879057,61.52534341,164.5283825,2,0
782,1560.168658,693.0871186,54.7730457,144.7264811,1,0
782,1278.109894,660.538688,60.43859719,163.5205502,2,0
783,1559.869148,691.8929914,54.6685693,145.4920813,1,0
783,1278.428864,659.697528,60.22110811,164.4012676,2,0
783,1957.998174,582.2695172,28.6588506,38.49934985,24,0
784,1560.311701,691.9470852,54.26987146,145.6516463,1,0
784,1279.385709,659.9325842,58.99798975,161.4196441,2,0
785,1553.872991,693.4902893,53.80521598,144.4596053,1,0
785,1279.081565,660.1908251,57.53569995,158.5530548,2,0
786,1551.476382,693.1666608,54.27407954,146.34396,1,0
786,1279.741783,661.7339125,55.62728959,154.7367315,2,0
787,1550.476428,692.1789673,54.36088379,147.3056615,1,0
787,1280.152727,660.7627775,55.36659822,155.1790993,2,0
788,1549.204156,691.4182771,53.55616321,145.6733955,1,0
788,1280.977908,662.0971919,53.62736508,151.6846674,2,0
789,1549.419232,690.4496494,53.03578253,144.9930282,1,0
789,1281.874668,661.7327544,53.17442323,152.2030106,2,0
790,1548.508813,690.880064,52.68654895,143.6912068,1,0
790,1282.205419,663.4871105,51.78612882,149.49574,2,0
790,1957.633768,579.2780656,33.93413067,45.18947709,24,0
791,1545.80049,688.7790622,53.81815158,145.7927991,1,0
791,1283.502527,664.6003711,50.40945316,147.8830632,2,0
791,1953.483967,577.6096588,49.10648762,54.90013837,22,0
792,1543.813096,687.8429435,54.87478801,146.8312641,1,0
792,1284.397339,664.2268331,49.85963148,148.1448158,2,0
793,1542.248671,687.5010692,55.55643847,146.9609251,1,0
793,1285.071907,663.5437626,49.79274127,149.1437325,2,0
794,1541.867889,689.3059475,55.85727936,144.2911321,1,0
794,1285.144825,664.0079705,48.83859541,147.4672973,2,0
795,1539.477618,687.0382746,57.30491086,147.3152796,1,0
795,1283.322636,662.7745482,48.72419773,148.6552567,2,0
795,1954.303865,578.6963413,35.67947857,46.37584809,24,0
796,1539.217584,687.5582041,57.34986706,146.0409813,1,0
796,1284.618623,662.1283343,47.99469375,148.7299281,2,0
797,1537.858488,684.622921,58.82656606,149.8634694,1,0
797,1284.018314,660.852289,48.40681085,151.9753121,2,0
797,2234.079182,553.6800714,23.0605343,35.95706216,25,0
797,1954.523373,579.0389635,46.6513149,52.09490059,22,0
798,1539.609541,687.2209812,58.21019065,148.1355823,1,0
798,1285.002006,660.9748735,48.71024289,153.7438146,2,0
798,348.8430198,702.81802,95.85441439,141.2944311,28,0
798,1956.433804,581.0932648,34.321914,43.84154294,24,0
799,1538.063078,686.3437958,58.70689158,150.0997243,1,0
799,1284.925208,662.211877,48.58064203,153.3524328,2,0
800,1536.170191,685.8184109,58.66461129,150.2016703,1,0
800,1283.559323,660.1971812,49.91957476,158.6998853,2,0
800,1954.551667,579.4483911,37.49325009,48.46217176,24,0
801,1535.489228,686.0393809,58.57951476,149.9109238,1,0
801,1284.025013,662.4897616,48.67184283,153.6652859,2,0
802,1534.140046,682.716971,60.13352578,153.9688949,1,0
802,1284.013268,661.6991995,49.86089325,156.0435647,2,0
802,1955.533485,579.2955161,39.45492667,50.71765217,24,0
803,1534.21005,683.0998252,59.70948442,152.7377056,1,0
803,1283.770218,660.4937343,50.83539444,158.8451945,2,0
803,1955.354871,578.3848848,38.35894578,49.68983632,24,0
804,1533.333374,682.5392664,60.20183414,153.4978043,1,0
804,1283.660894,661.8899925,49.76305845,155.132243,2,0
804,2235.422967,553.2067777,21.85934617,36.07256587,25,0
804,1955.723359,578.8346751,46.36958381,52.78256757,22,0
805,1531.478983,680.5819662,60.440504,154.6706244,1,0
805,1284.292888,662.1423333,48.69855534,152.2492259,2,0
805,1953.667063,579.4999121,35.96751384,46.67553803,24,0
806,1532.369524,679.9970096,60.42110822,154.8966215,1,0
806,1285.117601,661.4485591,49.33393486,152.9581648,2,0
807,1533.71932,679.2904083,61.10702961,156.9049118,1,0
807,1288.679932,657.5196062,51.49433779,160.8937068,2,0
807,1956.117846,580.3319011,33.76713685,44.30526059,24,0
808,1532.740025,679.666614,60.95517652,156.4988833,1,0
808,1286.642762,661.3366648,49.33617821,154.3495724,2,0
808,1956.806399,579.4312879,44.73071369,50.65081601,22,0
809,1531.96513,679.5169797,60.64720026,156.0383091,1,0
809,1285.407205,662.4018438,48.26357132,150.9756941,2,0
810,1531.373213,680.5335402,59.59422925,152.9719529,1,0
810,1284.593992,661.0693093,49.04014695,154.4557283,2,0
811,1530.891074,679.0633474,60.49444591,154.8921605,1,0
811,1283.558022,658.8148015,49.42108145,157.3277668,2,0
811,1954.049345,579.3264421,46.45793921,51.75229088,22,0
812,1533.632727,680.7789024,59.41455813,152.0212097,1,0
812,1285.847672,662.0729879,46.56272713,149.9336487,2,0
812,1957.33971,580.3128236,39.07872311,45.40182565,5,0
813,1535.078072,679.941797,60.01325367,154.1319003,1,0
813,1289.202641,657.7359192,50.26958174,163.0409011,2,0
814,1535.660508,679.7589634,59.92069567,154.2994379,1,0
814,1290.547206,657.0858534,51.3227541,167.2146117,2,0
815,1535.296115,679.0776144,60.38277087,155.6122464,1,0
815,1290.690324,652.0134745,52.17924796,172.60729,2,0
816,1535.372362,680.7849639,59.09663749,152.3064764,1,0
816,1289.301082,659.7586059,46.43869839,154.3983709,2,0
817,1534.488747,680.5312261,59.3641199,153.2058861,1,0
817,1288.192471,662.0988018,44.52401182,150.5478714,2,0
818,1535.468905,679.4471376,59.62865202,154.6993381,1,0
818,1290.770335,658.1434819,47.83557303,162.597566,2,0
819,1535.929668,678.2435086,60.30513153,157.4052082,1,0
819,1292.775183,656.2223974,47.78955354,163.3661876,2,0
820,1536.370543,678.0478125,60.0825026,157.466711,1,0
820,1292.586084,653.7450538,48.73684703,168.1505359,2,0
821,1536.898291,679.4870903,58.8066434,154.2361383,1,0
821,1292.326901,651.347373,49.34395559,171.4225674,2,0
822,1536.989982,677.6413988,60.05110966,158.0526682,1,0
822,1293.028936,652.5672161,48.13865236,168.4680372,2,0
823,1535.173375,678.9190314,59.08290433,155.6804814,1,0
823,1290.042435,659.8211574,43.94185472,152.9066734,2,0
823,1958.369311,575.3096387,37.00191432,47.59884137,24,0
824,1535.874369,678.334954,59.12686276,156.1074144,1,0
824,1289.624412,662.6204528,42.166234,147.0630973,2,0
824,1955.143182,578.1297411,46.10044128,51.79185509,22,0
825,1536.313502,676.8979963,60.18613868,160.0493558,1,0
825,1290.558458,653.5916065,48.01327359,168.0356938,2,0
826,1536.247791,678.3584043,59.036623,157.1747692,1,0
826,1289.705235,659.8129651,44.20074848,155.0113271,2,0
827,1535.207298,679.1996565,58.30160783,155.783013,1,0
827,1287.964405,662.9332732,42.04992441,147.1622415,2,0
827,1953.95287,577.4723367,46.03961018,50.81278696,22,0
828,1534.714734,679.7931373,57.69543799,154.6911131,1,0
828,1287.371729,663.2538964,41.65766512,146.1315879,2,0
829,1532.829567,680.4589609,57.00595698,152.5362734,1,0
829,1285.786974,663.322295,41.98423401,146.7156015,2,0
830,1533.516044,680.4700002,57.27588662,152.9325836,1,0
830,1285.949566,663.0902763,42.87286825,148.6713487,2,0
831,1533.356716,679.9729446,57.47763043,153.9349858,1,0
831,1286.119301,662.9121597,43.40615629,149.6546726,2,0
831,1952.876851,576.4474292,45.4039799,51.11369439,22,0
832,1531.062272,679.7075456,57.16763532,153.877485,1,0
832,1283.611154,662.1204128,44.19755576,152.2382103,2,0
832,1952.001849,576.9395257,46.29364341,51.80632454,22,0
833,1530.181285,680.0177944,56.75137157,153.0545903,1,0
833,1283.565281,662.5895475,43.78355126,150.9535866,2,0
833,1950.614344,577.0319634,47.61662112,53.86053474,22,0
833,2138.241672,757.312603,84.10985335,106.0709317,3,0
834,1530.471679,677.0879214,56.40136061,150.6564002,1,0
834,1284.383386,662.628008,43.77904674,151.2131078,2,0
835,1527.226161,676.6977971,57.90758473,155.941857,1,0
835,1282.02197,659.1266527,45.37090595,156.6592493,2,0
835,1950.918673,576.2945146,46.93590654,53.55786,22,0
835,2138.240759,758.9225412,80.44841087,100.5202691,3,0
836,1528.218396,677.2457854,57.96028451,156.7373167,1,0
836,1281.664119,659.2819003,44.98699859,154.5390019,2,0
836,1952.038784,578.3154322,44.08207212,51.98827943,5,0
837,1526.248224,676.3006165,58.43925618,159.2056393,1,0
837,1281.012542,658.2009514,46.10344324,157.8436523,2,0
837,1952.334643,576.6405022,45.17131657,54.03180049,5,0
837,2138.467007,759.7159125,77.71759177,95.69374078,3,0
838,1525.035461,672.6839785,58.32670727,158.4028052,1,0
838,1279.234008,656.8640279,46.60481255,158.7838871,2,0
839,1524.596204,671.8546397,58.1962407,157.5975193,1,0
839,1279.742477,658.6413336,45.57967487,154.198668,2,0
839,1949.755917,574.4652542,44.70141099,52.66542002,5,0
839,2134.879893,757.8337545,82.65571409,102.9085911,3,0
840,1525.907217,672.575306,57.2878136,155.3310016,1,0
840,1279.079806,657.1355721,47.07469634,159.6971609,2,0
840,1949.570384,575.9193088,44.52859383,51.82583381,5,0
840,2134.7242,756.6837582,82.97243748,104.2200287,3,0
841,1525.504044,672.3902076,57.43139169,155.0735194,1,0
841,1278.223409,655.7336189,47.47978463,161.6689227,2,0
841,2133.264908,755.764066,85.97481193,109.5973302,3,0
842,1525.774922,672.6565652,56.93759744,153.9255558,1,0
842,1278.697049,656.29095,47.14645016,160.2518011,2,0
842,2132.743699,756.7580289,83.42664684,107.6917714,3,0
842,1949.012633,576.2834463,43.94359621,50.81279719,5,0
843,1525.86233,672.644431,56.87528562,153.8965164,1,0
843,1278.92148,656.5910146,46.98914304,159.4520958,2,0
843,2132.435633,756.969959,82.18951144,107.2959175,3,0
843,1949.078714,576.2095053,43.91179625,50.54419109,5,0
844,1524.832377,670.6370376,58.14620432,157.8005111,1,0
844,1278.80973,656.5964249,46.62317746,159.6183711,2,0
845,1524.06784,669.8100367,58.60317664,159.4958981,1,0
845,1278.801396,657.1513827,46.42158248,159.1174952,2,0
846,1523.070331,668.918253,59.30335212,161.5485027,1,0
846,1278.598175,656.9443672,45.70612695,158.1902961,2,0
847,1522.768538,670.0215522,58.63242962,160.1432975,1,0
847,1277.739101,656.9537654,44.78708292,155.7452024,2,0
847,1949.970291,572.9971281,41.9711888,48.83260938,5,0
848,1523.702695,673.8388095,58.35108357,160.2883878,1,0
848,1279.470619,658.430305,44.77794301,155.5939491,2,0
848,1949.579439,574.4588572,44.01234369,51.99093321,5,0
849,1519.446726,673.0528396,57.00232272,156.9810386,1,0
849,1280.707032,659.9891231,43.38916485,151.3209827,2,0
850,1515.686694,673.7554314,58.93755569,162.7012172,1,0
850,1278.330917,658.0701916,44.91682467,155.6960477,2,0
850,2129.970496,754.3729073,82.23661921,108.8364966,3,0
850,1946.57665,574.3480435,45.6360578,54.22913806,5,0
851,1514.477846,673.5777887,57.18323628,157.6130362,1,0
851,1278.779262,659.8183476,43.89751981,153.2071736,2,0
852,1513.022729,673.9795841,56.23113923,155.0128927,1,0
852,1279.601825,660.6326492,43.66686636,153.0085787,2,0
853,1510.529847,675.4502898,55.04178673,151.1299321,1,0
853,1278.631944,659.5287579,44.00566485,154.3672827,2,0
853,1947.320131,573.735523,46.87412286,55.61326592,5,0
854,1510.004696,678.0356086,55.67574925,154.0569867,1,0
854,1280.065741,659.1882304,43.91236093,155.1288582,2,0
854,1948.90725,574.3484328,44.24140615,53.26133214,5,0
855,1505.269679,676.3173971,54.85679149,150.9914774,1,0
855,1278.74098,657.3782851,45.23421206,158.5469896,2,0
855,1948.630773,573.4423142,45.92267355,55.33462736,5,0
856,1503.678624,677.1600224,54.13987287,147.7808264,1,0
856,1280.410331,658.5922827,45.00045563,156.4249364,2,0
856,1948.611845,572.1653406,46.0611459,54.98218147,5,0
857,1500.352274,677.4963957,54.70453116,146.7350984,1,0
857,1281.212157,659.7931876,44.79243986,153.9172284,2,0
857,1949.945404,575.4439175,44.96088608,52.8850226,5,0
858,1497.239602,678.703881,55.6617438,144.8168231,1,0
858,1281.539258,660.2635286,44.50212741,152.1594185,2,0
858,1950.60666,577.2543012,46.34654912,53.68964284,5,0
858,2136.599769,755.7847943,80.16800151,106.8061292,3,0
859,1496.671557,679.3162756,56.65801186,142.9131115,1,0
859,1284.780353,662.9828389,42.96536971,147.2974375,2,0
860,1491.689529,681.4275892,60.56518509,146.0646146,1,0
860,1287.092462,663.561733,42.33098184,145.4957453,2,0
860,1952.254072,577.4951834,44.77538183,52.29438391,5,0
861,1492.051104,683.3249231,62.4382868,144.5184324,1,0
861,1292.136449,659.0714662,44.97158935,155.833176,2,0
861,1962.216332,581.091448,24.41325538,37.65322649,10,0
862,1492.154866,683.2076301,65.44129832,145.0579059,1,0
862,1296.554801,656.2197312,45.04061988,158.1741103,2,0
862,1979.56614,577.323174,41.10722647,59.79796527,27,0
863,1493.035569,680.1553438,66.75537586,145.0789032,1,0
863,1301.419246,652.9207632,45.88351128,163.724517,2,0
864,1497.20918,678.4008921,68.36673166,146.172693,1,0
864,1307.848143,652.199146,45.46856179,162.8703839,2,0
864,1983.183581,578.2972236,38.55577375,52.16317257,27,0
865,1499.014999,677.4750722,69.18311726,147.1179645,1,0
865,1314.986943,656.6117658,43.14147544,154.621696,2,0
866,1500.677814,675.3327111,70.11135271,149.5418242,1,0
866,1318.248202,657.8418924,41.86914619,150.3442566,2,0
867,1500.052499,674.7104106,69.49758884,149.9630265,1,0
867,1322.689213,657.7580563,41.31173889,149.6084279,2,0
868,1503.885864,675.6976032,66.48496634,147.01191,1,0
868,1330.106467,653.4433695,42.82633079,156.0161522,2,0
869,1507.710285,675.6202936,64.2231121,145.3806113,1,0
869,1336.998751,653.1174487,43.29923179,158.6565259,2,0
869,2017.76355,583.5648193,43.42785645,54.08282471,38,0
870,1507.210234,674.827065,63.4027024,147.8172851,1,0
870,1341.040157,653.2326523,42.49682388,156.6906323,2,0
871,1510.820183,672.549142,63.67703903,151.288787,1,0
871,1351.704394,656.9376345,40.83744335,151.2717431,2,0
872,1520.004649,672.68306,62.92938261,153.6183742,1,0
872,1364.651984,653.877343,42.08606404,155.4733583,2,0
873,1524.074455,671.1101615,63.61450045,157.2291193,1,0
873,1375.032888,654.1651407,42.63583933,157.3702107,2,0
874,1527.138024,671.6250861,63.5119312,157.2392869,1,0
874,1383.137839,657.3202614,41.8250249,153.6505187,2,0
875,1531.986904,678.8646446,63.40112191,150.948632,1,0
875,1394.964221,657.502897,42.94211043,155.1235067,2,0
875,2081.300264,603.8892106,43.7642064,60.73375809,25,0
876,1535.099013,683.0062247,63.12036483,145.1419055,1,0
876,1401.814194,657.5651211,43.07663265,153.8896734,2,0
876,2081.230733,607.2689825,44.99863189,55.29362969,25,0
877,1537.730198,684.7386814,64.33807723,142.5651828,1,0
877,1411.304758,660.2457584,42.32503217,149.2232058,2,0
878,1541.5031,684.0180938,66.73242221,144.5234734,1,0
878,1420.041288,662.0601043,41.88084085,145.7681016,2,0
878,2267.893385,811.6353936,83.80329959,116.3176524,3,0
879,1543.36361,679.759786,66.85214545,144.791444,1,0
879,1430.157715,664.5454363,42.49827771,143.1369204,2,0
879,2109.944092,611.991394,43.22875977,52.97235107,39,0
880,1544.407562,680.7226657,68.61145043,149.575825,1,0
880,1433.167381,664.8741042,44.20459972,147.0533531,2,0
881,1551.32452,680.6524025,69.06868179,151.7878388,1,0
881,1439.862329,666.0905999,45.32133942,148.6804853,2,0
881,2118.028564,613.8418579,47.81420898,54.27966309,40,0
881,2106.850342,613.031311,68.28540039,94.92523193,41,0
882,1557.255387,679.3590062,65.8537869,146.2030906,1,0
882,1448.323278,668.0612719,44.73678455,144.7803914,2,0
883,1560.759501,679.9385432,63.73321012,142.3336122,1,0
883,1453.310061,667.2044742,45.55160993,144.5613995,2,0
884,1564.427174,680.3830092,62.59358019,140.7440272,1,0
884,1462.950919,668.6993226,47.35041572,147.3535873,2,0
884,2302.544198,819.4111354,82.2693703,116.6700739,3,0
